objid,ra,dec,u,g,r,i,z,run,rerun,camcol,field,specobjid,class,redshift,plate,mjd,fiberid
1.23765E+18,115.0465882,38.98584032,19.37151,18.99089,19.16241,18.92463,18.3476,1350,301,3,56,4.12537E+18,STAR,-0.000130095,3664,55245,250
1.23765E+18,114.9796406,39.04140542,17.82562,16.96059,16.66876,16.50605,16.45243,1350,301,3,56,4.13221E+18,GALAXY,0.01063656,3670,55480,558
1.23765E+18,115.1965004,39.0670258,18.7888,17.62072,17.01257,16.65379,16.38701,1350,301,3,57,4.86414E+17,GALAXY,0.06135277,432,51884,91
1.23765E+18,115.1636815,39.23330354,15.60295,13.68795,12.72205,12.20566,11.79123,1350,301,3,58,4.86415E+17,GALAXY,0.01115533,432,51884,94
1.23765E+18,115.1945664,39.24610902,19.18013,18.99451,19.28047,19.59329,19.81051,1350,301,3,58,4.1322E+18,STAR,-6.17E-05,3670,55480,552
1.23765E+18,115.2797836,39.45518062,19.09587,17.99272,17.73031,17.58962,17.64941,1350,301,3,59,4.86411E+17,STAR,0.000105619,432,51884,81
1.23765E+18,115.3510299,39.43449558,18.33371,17.41779,17.08612,16.95905,16.9251,1350,301,3,59,4.12535E+18,STAR,-0.000304069,3664,55245,194
1.23765E+18,115.2412955,39.37920585,17.32474,16.20379,15.71661,15.49639,15.29365,1350,301,3,59,4.86416E+17,GALAXY,0.01085015,432,51884,100
1.23765E+18,115.3734847,39.45130666,18.50564,18.26963,18.48431,18.38698,18.5028,1350,301,3,60,4.86405E+17,QSO,0.5544389,432,51884,58
1.23765E+18,115.3634453,39.54183683,18.81728,17.76084,17.45501,17.27589,17.12484,1350,301,3,60,4.86435E+17,GALAXY,0.03445201,432,51884,168
1.23765E+18,115.3869586,39.61936148,18.84527,17.58551,16.84265,16.44003,16.11525,1350,301,3,61,4.86434E+17,GALAXY,0.09633078,432,51884,166
1.23765E+18,115.679249,39.75346298,17.95029,18.07597,18.51635,18.83438,19.22906,1350,301,3,62,4.13219E+18,STAR,-0.000123214,3670,55480,504
1.23765E+18,115.6852682,39.66451726,18.78041,16.86316,15.93104,15.48114,15.12461,1350,301,3,62,4.86429E+17,GALAXY,0.07107595,432,51884,147
1.23765E+18,115.7438859,39.72106971,18.21814,16.88119,16.23119,15.83413,15.60534,1350,301,3,62,4.86431E+17,GALAXY,0.07144845,432,51884,155
1.23765E+18,115.7471595,39.88096894,16.6322,15.67641,15.31309,15.16141,15.1031,1350,301,3,63,4.13221E+18,STAR,0.000327325,3670,55480,578
1.23765E+18,115.7176009,39.96317734,18.75007,17.57013,17.10914,16.81109,16.61305,1350,301,3,63,4.86432E+17,GALAXY,0.05115099,432,51884,158
1.23765E+18,115.835223,39.97866087,18.54337,17.47569,17.08098,16.85045,16.7139,1350,301,3,64,4.8642E+17,GALAXY,0.02649219,432,51884,112
1.23765E+18,116.6083746,40.87788321,18.91159,17.9641,17.58296,17.45298,17.39653,1350,301,3,71,4.13449E+18,STAR,-0.000420598,3672,55484,674
1.23765E+18,116.5071247,40.87507839,18.43591,17.21457,16.70929,16.43845,16.24867,1350,301,3,71,4.86558E+17,GALAXY,0.03814447,432,51884,615
1.23765E+18,116.6686641,41.02858373,18.48933,17.57838,17.21103,17.07138,17.00872,1350,301,3,72,4.13449E+18,STAR,0.000362025,3672,55484,678
1.23765E+18,198.652173,0.394652354,18.70582,16.47828,15.50927,15.18201,14.99414,1334,301,4,13,3.26639E+18,STAR,-3.66E-05,2901,54652,544
1.23765E+18,198.644869,0.300813736,19.39282,18.06977,17.46577,17.08246,16.8843,1334,301,4,13,3.32273E+17,GALAXY,0.0815919,295,51985,483
1.23765E+18,198.6763864,0.227796841,18.73954,17.87201,17.56271,17.46643,17.45869,1334,301,4,14,8.39495E+18,STAR,3.07E-05,7456,56727,890
1.23765E+18,198.6839568,0.287231448,18.9927,17.89737,17.47171,17.28191,17.16216,1334,301,4,14,8.39496E+18,STAR,0.000643005,7456,56727,899
1.23765E+18,198.7010377,0.301146183,16.09551,15.16942,14.88656,14.79176,14.7714,1334,301,4,14,3.26639E+18,STAR,0.000190985,2901,54652,552
1.23765E+18,198.7109927,0.232115727,17.386,15.97831,15.44715,15.27844,15.20199,1334,301,4,14,3.26639E+18,STAR,9.91E-05,2901,54652,559
1.23765E+18,198.7655179,0.341846516,19.09134,18.06646,17.63033,17.43766,17.35608,1334,301,4,14,8.39495E+18,STAR,-0.000222912,7456,56727,886
1.23765E+18,198.7723212,0.258301582,17.28064,16.30435,15.95919,15.84327,15.80179,1334,301,4,14,8.39496E+18,STAR,-0.000249421,7456,56727,897
1.23765E+18,198.7891769,0.331506499,17.50856,16.27795,15.831,15.68936,15.62608,1334,301,4,14,8.39496E+18,STAR,-4.27E-05,7456,56727,892
1.23765E+18,198.6865583,0.39788606,18.86207,17.96172,17.67263,17.3797,17.36577,1334,301,4,14,3.32274E+17,GALAXY,0.08105011,295,51985,485
1.23765E+18,198.7671067,0.384190276,19.54272,18.30493,17.6687,17.41577,17.28939,1334,301,4,14,8.39495E+18,STAR,0.000350436,7456,56727,887
1.23765E+18,198.8110236,0.395502864,19.33039,17.80178,17.22357,17.03197,16.93635,1334,301,4,14,8.39496E+18,STAR,-4.04E-05,7456,56727,895
1.23765E+18,198.9157501,0.376342088,17.26641,16.2491,16.13899,16.13363,16.17233,1334,301,4,15,8.39497E+18,STAR,0.00047285,7456,56727,936
1.23765E+18,198.8812674,0.407531124,19.40578,17.61941,16.70273,16.21548,15.85477,1334,301,4,15,3.32282E+17,GALAXY,0.07857446,295,51985,516
1.23765E+18,198.9259223,0.331146389,19.59882,18.33848,18.39056,18.43,18.45531,1334,301,4,15,8.39497E+18,STAR,0.000172022,7456,56727,929
1.23765E+18,199.058796,0.397034193,18.53723,16.29312,15.1803,14.71761,14.44433,1334,301,4,16,3.29456E+18,STAR,-0.000460882,2926,54625,630
1.23765E+18,199.0710271,0.337962925,19.0795,18.13334,17.86532,17.72588,17.70976,1334,301,4,16,8.39498E+18,STAR,-0.000263583,7456,56727,974
1.23765E+18,199.0699244,0.271520578,17.48614,16.42704,15.96724,15.78323,15.69105,1334,301,4,16,8.39497E+18,STAR,0.000241979,7456,56727,963
1.23765E+18,198.9995226,0.394817741,19.27687,17.90059,17.38123,17.16776,17.05637,1334,301,4,16,8.39497E+18,STAR,0.00013384,7456,56727,932
1.23765E+18,199.0670518,0.308687383,18.6027,17.35013,16.74753,16.35726,16.17386,1334,301,4,16,3.32281E+17,GALAXY,0.08177474,295,51985,510
1.23765E+18,199.1028241,0.339221538,19.29717,17.90341,17.34947,17.13683,17.02161,1334,301,4,16,8.39498E+18,STAR,0.000590115,7456,56727,972
1.23765E+18,199.2240487,0.282122409,17.22461,15.30645,14.61462,14.39157,14.28942,1334,301,4,17,3.26641E+18,STAR,3.24E-05,2901,54652,636
1.23765E+18,199.2710742,0.237461857,18.16932,16.70444,16.15004,15.93353,15.81212,1334,301,4,17,8.39498E+18,STAR,-3.45E-05,7456,56727,993
1.23765E+18,199.1689376,0.310666422,19.43246,17.66337,16.77618,16.36783,16.03603,1334,301,4,17,3.32301E+17,GALAXY,0.08130511,295,51985,584
1.23765E+18,199.1872576,0.387001711,18.97089,17.63996,16.88006,16.44113,16.17152,1334,301,4,17,3.32316E+17,GALAXY,0.1606576,295,51985,637
1.23765E+18,199.3047064,0.246219581,17.89404,16.79722,16.78149,16.82928,16.89455,1334,301,4,18,8.39498E+18,STAR,0.000405808,7456,56727,997
1.23765E+18,199.3427634,0.313082309,18.15991,16.14223,15.36945,15.10187,14.97994,1334,301,4,18,3.26641E+18,STAR,7.04E-05,2901,54652,625
1.23765E+18,199.407924,0.288154471,18.56046,17.39346,16.8945,16.69092,16.59333,1334,301,4,18,8.39498E+18,STAR,0.000179743,7456,56727,983
1.23765E+18,199.4178674,0.221813777,17.57371,16.37835,16.35905,16.37663,16.4079,1334,301,4,18,8.39498E+18,STAR,0.000292211,7456,56727,988
1.23765E+18,199.3587082,0.418355361,18.5594,17.23065,16.63422,16.29456,16.1137,1334,301,4,18,3.32304E+17,GALAXY,0.06427245,295,51985,596
1.23765E+18,199.371952,0.262441041,19.579,18.59049,18.18671,18.04649,17.9986,1334,301,4,18,8.39498E+18,STAR,0.000291239,7456,56727,999
1.23765E+18,199.4458128,0.347509935,19.04823,18.12282,17.78019,17.61977,17.58732,1334,301,4,19,8.39498E+18,STAR,0.00017613,7456,56727,986
1.23765E+18,199.5203891,0.367413342,19.27686,18.41998,18.19324,18.09555,18.09475,1334,301,4,19,3.72347E+18,STAR,-0.000350669,3307,54970,432
1.23765E+18,199.5251151,0.374243912,19.01245,17.64058,16.9004,16.46061,16.18505,1334,301,4,19,3.32312E+17,GALAXY,0.07710611,295,51985,623
1.23765E+18,199.5389707,0.222845541,16.93154,15.68594,15.28048,15.03224,14.96881,1334,301,4,19,3.3229E+17,GALAXY,0.03149121,295,51985,544
1.23765E+18,199.459975,0.349972568,18.72567,16.85359,16.02521,15.63215,15.34019,1334,301,4,19,3.33362E+17,GALAXY,0.04842868,296,51984,347
1.23765E+18,199.5291862,0.417695738,19.44387,17.38148,16.542,16.17869,15.96857,1334,301,4,19,3.72346E+18,STAR,0.000128075,3307,54970,389
1.23765E+18,199.5370299,0.393166506,19.51976,18.10477,17.50573,17.25303,17.14913,1334,301,4,19,3.72346E+18,STAR,0.000151949,3307,54970,393
1.23765E+18,199.5580046,0.219318074,18.5531,17.289,16.9834,16.75325,16.65735,1334,301,4,19,3.3336E+17,GALAXY,0.03205812,296,51984,341
1.23765E+18,199.5619237,0.39480314,18.61201,17.64051,17.30857,17.04627,16.9207,1334,301,4,19,3.33363E+17,GALAXY,0.07334469,296,51984,353
1.23765E+18,199.5675141,0.327708618,19.20531,17.2076,16.27129,15.84751,15.51507,1334,301,4,19,3.33362E+17,GALAXY,0.08170173,296,51984,349
1.23765E+18,199.5896723,0.34894876,18.43578,16.98697,16.3412,15.99076,15.78604,1334,301,4,20,3.33361E+17,GALAXY,0.07351658,296,51984,343
1.23765E+18,199.6046987,0.367636495,18.77409,16.84406,15.88167,15.43561,15.047,1334,301,4,20,3.33361E+17,GALAXY,0.07799927,296,51984,345
1.23765E+18,199.6323113,0.372916501,18.71943,16.90349,16.02682,15.64771,15.30673,1334,301,4,20,3.3336E+17,GALAXY,0.08176243,296,51984,342
1.23765E+18,199.7227102,0.369905941,19.02063,18.9064,18.68864,18.60777,18.4614,1334,301,4,21,3.33374E+17,QSO,2.070646,296,51984,390
1.23765E+18,199.7721845,0.329857386,18.31169,17.1048,16.62077,16.45301,16.3791,1334,301,4,21,3.33376E+17,STAR,0.000173013,296,51984,397
1.23765E+18,199.7229003,0.348921865,19.48525,17.85246,17.15586,16.8373,16.66663,1334,301,4,21,3.72347E+18,STAR,-2.93E-05,3307,54970,428
1.23765E+18,199.9008815,0.268729261,18.43347,17.36638,16.91899,16.71432,16.61366,1334,301,4,22,3.72347E+18,STAR,-0.000105898,3307,54970,440
1.23765E+18,199.9503118,0.216909459,18.65068,17.38583,16.8645,16.65764,16.56639,1334,301,4,22,3.72348E+18,STAR,7.39E-05,3307,54970,473
1.23765E+18,199.895095,0.268511647,19.11696,17.5523,16.71929,16.29598,15.98843,1334,301,4,22,3.33387E+17,GALAXY,0.08203792,296,51984,437
1.23765E+18,180.0651358,-0.530928536,18.66356,17.35744,16.83924,16.64428,16.54338,756,301,2,429,3.25618E+18,STAR,0.00020122,2892,54552,270
1.23765E+18,180.0992532,-0.558257231,18.18895,16.45581,15.76732,15.51036,15.40642,756,301,2,429,3.25618E+18,STAR,-8.70E-05,2892,54552,268
1.23765E+18,180.1059968,-0.575962721,17.60435,16.40675,16.00027,15.8583,15.82897,756,301,2,429,3.28432E+18,STAR,-0.000188371,2917,54556,270
1.23765E+18,179.9844097,-0.548208566,16.78922,15.47949,14.94273,14.6663,14.49417,756,301,2,429,3.22093E+17,GALAXY,0.02175559,286,51999,311
1.23765E+18,180.020474,-0.430982767,19.29103,17.51435,16.57959,16.10045,15.74404,756,301,2,429,3.22092E+17,GALAXY,0.08026797,286,51999,306
1.23765E+18,180.0233925,-0.495322618,18.47885,16.43985,15.48277,15.03985,14.69474,756,301,2,429,3.20928E+17,GALAXY,0.08050773,285,51930,168
1.23765E+18,180.1224505,-0.552402297,19.29766,17.97099,17.29347,16.86928,16.59289,756,301,2,429,3.22091E+17,GALAXY,0.08250542,286,51999,305
1.23765E+18,180.2369044,-0.526220106,18.92907,17.99992,17.77008,17.70101,17.68004,756,301,2,430,3.25617E+18,STAR,-0.000113119,2892,54552,227
1.23765E+18,180.2416687,-0.557074573,17.5957,16.52517,16.08833,15.90727,15.8203,756,301,2,430,3.25616E+18,STAR,-0.000122196,2892,54552,222
1.23765E+18,180.2760502,-0.588414741,16.33887,15.39533,15.10719,14.99637,14.97913,756,301,2,430,3.25617E+18,STAR,0.000463657,2892,54552,236
1.23765E+18,180.1379323,-0.543522149,19.13686,17.68673,16.92175,16.51528,16.22132,756,301,2,430,3.2209E+17,GALAXY,0.08375306,286,51999,302
1.23765E+18,180.1382835,-0.591523475,19.26246,17.79445,17.07429,16.66467,16.34959,756,301,2,430,3.20922E+17,GALAXY,0.08261096,285,51930,146
1.23765E+18,180.143165,-0.531374912,18.83206,17.78311,17.39792,17.1964,17.026,756,301,2,430,3.20924E+17,GALAXY,0.0208782,285,51930,155
1.23765E+18,180.1437705,-0.552372782,19.3272,17.31053,16.33996,15.90287,15.54023,756,301,2,430,3.20925E+17,GALAXY,0.08400331,285,51930,159
1.23765E+18,180.150095,-0.52690543,18.04593,16.52604,15.7835,15.34532,15.02806,756,301,2,430,3.22091E+17,GALAXY,0.08266269,286,51999,304
1.23765E+18,180.1628333,-0.494806649,18.82014,17.96516,17.74082,17.5012,17.45652,756,301,2,430,3.20921E+17,GALAXY,0.08187429,285,51930,144
1.23765E+18,180.17009,-0.615427833,19.4939,18.02151,17.43683,17.23626,17.13414,756,301,2,430,3.25618E+18,STAR,0.000166151,2892,54552,272
1.23765E+18,180.1961088,-0.603322649,19.35854,18.72105,18.61724,18.25964,18.35572,756,301,2,430,3.20924E+17,GALAXY,0.0828532,285,51930,154
1.23765E+18,180.2970253,-0.46468855,17.59731,16.11681,15.58957,15.41407,15.34567,756,301,2,431,3.25616E+18,STAR,-2.58E-05,2892,54552,223
1.23765E+18,180.3164711,-0.429237597,17.79053,16.40031,15.89141,15.72414,15.63591,756,301,2,431,3.25616E+18,STAR,-8.73E-07,2892,54552,226
1.23765E+18,180.3229361,-0.464508153,17.67806,16.27507,15.77082,15.60411,15.5219,756,301,2,431,3.25617E+18,STAR,2.64E-06,2892,54552,228
1.23765E+18,180.3305458,-0.490310055,17.81283,16.85153,16.50748,16.37648,16.32963,756,301,2,431,3.25617E+18,STAR,0.000531987,2892,54552,230
1.23765E+18,180.404274,-0.48299411,16.84968,15.5361,15.01588,14.82503,14.74539,756,301,2,431,3.25616E+18,STAR,0.000212796,2892,54552,224
1.23765E+18,180.3936379,-0.494671299,19.59569,17.78645,16.82101,16.40717,16.04906,756,301,2,431,3.2091E+17,GALAXY,0.1198591,285,51930,105
1.23765E+18,180.4332768,-0.479342011,16.92183,15.40418,14.88374,14.71469,14.68145,756,301,2,432,3.25617E+18,STAR,-8.64E-05,2892,54552,233
1.23765E+18,180.4631894,-0.580236748,18.22351,16.9484,16.44651,16.26212,16.17856,756,301,2,432,3.25616E+18,STAR,-7.56E-06,2892,54552,192
1.23765E+18,180.4981707,-0.596033946,17.69482,15.73903,14.93526,14.63133,14.49712,756,301,2,432,3.25616E+18,STAR,0.000276887,2892,54552,193
1.23765E+18,180.5745662,-0.566289938,19.23386,18.25051,17.99043,17.86484,17.8462,756,301,2,432,3.2843E+18,STAR,0.000554305,2917,54556,186
1.23765E+18,180.7233373,-0.438996924,16.72082,15.84823,15.63637,15.55169,15.56149,756,301,2,433,3.25616E+18,STAR,0.000993559,2892,54552,194
1.23765E+18,180.7261919,-0.546554927,18.62246,17.67892,17.30686,17.16851,17.13837,756,301,2,433,3.25616E+18,STAR,1.83E-05,2892,54552,195
1.23765E+18,180.6820637,-0.465998594,19.12252,17.87645,17.21182,16.81174,16.57833,756,301,2,433,3.20902E+17,GALAXY,0.08277161,285,51930,74
1.23765E+18,180.7728644,-0.530501825,18.65498,17.11501,16.5611,16.39484,16.30999,756,301,2,434,3.25616E+18,STAR,0.000108458,2892,54552,191
1.23765E+18,180.8379298,-0.622379846,18.31667,17.93149,17.86373,17.95186,17.81531,756,301,2,434,3.20889E+17,QSO,0.7212632,285,51930,26
1.23765E+18,180.7998235,-0.449122,19.40582,17.50091,16.77505,16.54089,16.4185,756,301,2,434,3.2843E+18,STAR,-4.22E-05,2917,54556,166
1.23765E+18,180.9022571,-0.613283413,16.12853,15.11222,14.72286,14.59976,14.55642,756,301,2,435,3.25615E+18,STAR,0.000110552,2892,54552,179
1.23765E+18,180.9177702,-0.6089765,19.30394,17.89996,17.40038,17.21918,17.15916,756,301,2,435,3.25615E+18,STAR,2.66E-05,2892,54552,162
1.23765E+18,180.9290422,-0.432065304,18.88082,17.9849,17.76998,17.69136,17.68761,756,301,2,435,3.25615E+18,STAR,-0.000525546,2892,54552,163
1.23765E+18,181.0923653,-0.527728717,17.99377,16.54269,15.99005,15.77935,15.72349,756,301,2,436,3.25615E+18,STAR,0.000154285,2892,54552,166
1.23765E+18,181.1109352,-0.612853342,17.76142,16.80072,16.51128,16.40626,16.40061,756,301,2,436,3.25615E+18,STAR,0.000213469,2892,54552,168
1.23765E+18,181.1949341,-0.45445076,17.71065,16.77731,16.54989,16.45484,16.46707,756,301,2,437,3.25614E+18,STAR,0.000150032,2892,54552,149
1.23765E+18,181.2100376,-0.478778261,19.1494,17.70782,17.18967,16.99052,16.89791,756,301,2,437,3.25614E+18,STAR,0.000135894,2892,54552,146
1.23765E+18,181.3026069,-0.617097088,18.20397,18.00178,17.9626,17.80223,17.74007,756,301,2,437,3.22067E+17,QSO,1.968642,286,51999,217
1.23765E+18,181.3479858,-0.543468721,18.21686,16.69029,16.13216,15.92351,15.84802,756,301,2,438,3.25614E+18,STAR,-0.000126956,2892,54552,148
1.23765E+18,181.4170889,-0.556936493,18.81902,17.40753,16.9054,16.73687,16.68467,756,301,2,438,3.25614E+18,STAR,0.000118243,2892,54552,141
1.23765E+18,181.463663,-0.616788851,18.76221,17.49515,16.99341,16.76501,16.67871,756,301,2,438,3.28429E+18,STAR,0.000226596,2917,54556,160
1.23765E+18,181.3329405,-0.48019167,18.28803,17.34378,17.04449,16.85651,16.80834,756,301,2,438,3.22059E+17,GALAXY,0.004573757,286,51999,189
1.23765E+18,181.4023418,-0.496363786,19.51456,18.34777,18.41455,18.51701,18.63009,756,301,2,438,3.28429E+18,STAR,0.000214128,2917,54556,150
1.23765E+18,181.4603902,-0.513417507,19.21749,17.45428,16.58635,16.15762,15.85833,756,301,2,438,3.22053E+17,GALAXY,0.07795219,286,51999,166
1.23765E+18,181.479646,-0.448665819,18.90734,17.40505,16.84049,16.66693,16.59445,756,301,2,439,3.25614E+18,STAR,7.14E-05,2892,54552,145
1.23765E+18,181.4939436,-0.461105241,18.65781,18.20128,18.14937,18.19329,18.35127,756,301,2,439,4.32922E+18,STAR,-0.000103309,3845,55323,488
1.23765E+18,181.8268411,-1.040703713,17.07545,15.40911,14.80043,14.5595,14.47218,756,301,1,441,3.2561E+18,STAR,-9.31E-05,2892,54552,1
1.23765E+18,181.8733732,-0.878213694,17.08435,16.15678,15.85398,15.74502,15.72153,756,301,1,441,4.32921E+18,STAR,0.000495646,3845,55323,464
1.23765E+18,181.7835673,-0.881640656,19.19727,17.89067,17.26753,16.84382,16.5811,756,301,1,441,3.22034E+17,GALAXY,0.08209665,286,51999,97
1.23765E+18,181.9591375,-1.016113725,16.87715,15.96697,15.71049,15.6129,15.61269,756,301,1,442,3.25611E+18,STAR,0.000101891,2892,54552,11
1.23765E+18,181.9687733,-0.946872444,19.25043,17.70196,17.06157,16.80924,16.68387,756,301,1,442,3.63745E+17,STAR,0.000115664,323,51615,288
1.23765E+18,181.9732948,-0.95625871,19.16445,18.18722,17.91986,17.81393,17.77751,756,301,1,442,3.6487E+17,STAR,3.63E-05,324,51666,285
1.23765E+18,182.0076561,-0.96833005,18.24384,17.17113,16.78591,16.59713,16.49457,756,301,1,442,3.22023E+17,GALAXY,0.02377901,286,51999,57
1.23765E+18,182.0260093,-0.883370516,18.7954,17.85898,17.55476,17.43887,17.45197,756,301,1,442,4.32797E+18,STAR,0.000566097,3844,55321,46
1.23765E+18,181.9297934,-0.907184934,19.07873,17.75143,17.16846,16.85928,16.64563,756,301,1,442,3.22034E+17,GALAXY,0.08199313,286,51999,95
1.23765E+18,182.0997139,-0.896178666,19.16109,19.05081,18.79497,18.89933,18.9502,756,301,1,443,3.22021E+17,QSO,1.334154,286,51999,49
1.23765E+18,182.2051444,-0.88729141,19.22455,18.23415,17.94272,17.86338,17.84088,756,301,1,443,3.72231E+18,STAR,0.000706005,3306,54922,300
1.23765E+18,182.223292,-0.965303823,17.82581,16.57642,16.6525,16.73639,16.80212,756,301,1,443,3.72231E+18,STAR,5.37E-05,3306,54922,292
1.23765E+18,182.196855,-1.038106829,18.11188,17.05121,16.62062,16.36913,16.20795,756,301,1,443,3.23215E+17,GALAXY,0.05101951,287,52023,298
1.23765E+18,182.2154338,-0.937338244,19.2885,18.1181,17.49001,17.16448,16.97579,756,301,1,443,3.22021E+17,GALAXY,0.1097293,286,51999,50
1.23765E+18,182.2328161,-0.980070478,19.0891,18.14591,17.77624,17.61913,17.53745,756,301,1,444,3.6486E+17,STAR,0.000294871,324,51666,249
1.23765E+18,182.2577936,-0.965161168,19.35735,16.93398,15.43836,15.06011,14.90092,756,301,1,444,3.2201E+17,GALAXY,0.1127468,286,51999,11
1.23765E+18,182.3273142,-1.025544345,19.06461,17.89279,17.49386,17.35614,17.2987,756,301,1,444,3.63735E+17,STAR,0.000240714,323,51615,251
1.23765E+18,182.3430671,-0.92341548,19.58951,18.19185,17.66067,17.46815,17.37383,756,301,1,444,3.64862E+17,STAR,0.000141931,324,51666,257
1.23765E+18,182.3727334,-0.860851383,19.56933,18.6526,18.4511,18.37256,18.30464,756,301,1,444,3.72231E+18,STAR,0.000581201,3306,54922,298
1.23765E+18,182.3900124,-0.880098671,19.37567,18.49182,18.24472,18.13328,18.08248,756,301,1,445,3.7223E+18,STAR,-0.000302069,3306,54922,285
1.23765E+18,182.3929905,-0.851426601,18.8285,17.84087,17.54567,17.41444,17.4072,756,301,1,445,3.63735E+17,STAR,0.000205013,323,51615,253
1.23765E+18,182.3968098,-0.912467066,17.75305,15.87215,14.9942,14.59087,14.28695,756,301,1,445,3.22008E+17,GALAXY,0.05985913,286,51999,2
1.23765E+18,182.4133899,-0.871138726,19.19556,18.20469,17.93784,17.7862,17.81664,756,301,1,445,3.7223E+18,STAR,0.000166515,3306,54922,283
1.23765E+18,182.4200818,-0.848183987,17.53683,16.70986,16.39093,16.26922,16.24099,756,301,1,445,3.7223E+18,STAR,0.000549216,3306,54922,289
1.23765E+18,182.4652841,-0.944547397,17.65869,16.60163,16.14183,15.9381,15.86373,756,301,1,445,3.7223E+18,STAR,0.000377059,3306,54922,290
1.23765E+18,182.4768873,-0.918166991,18.55885,16.56037,15.63728,15.21241,14.89492,756,301,1,445,3.23217E+17,GALAXY,0.07915194,287,52023,304
1.23765E+18,182.4773792,-1.039859965,19.43704,17.96398,17.3288,16.98487,16.76864,756,301,1,445,3.23212E+17,GALAXY,0.05961111,287,52023,288
1.23765E+18,182.4974501,-0.896957487,18.69212,16.85308,15.96914,15.54427,15.22833,756,301,1,445,3.23216E+17,GALAXY,0.07945877,287,52023,302
1.23765E+18,182.4290991,-0.990093405,19.20658,17.84545,17.14804,16.83129,16.59421,756,301,1,445,3.23212E+17,GALAXY,0.1011451,287,52023,286
1.23765E+18,182.530587,-0.901248756,17.55289,16.27588,15.7663,15.54858,15.4466,756,301,1,446,3.72229E+18,STAR,0.000110072,3306,54922,249
1.23765E+18,182.5562968,-1.021479058,17.64564,16.73809,16.4288,16.30732,16.28089,756,301,1,446,3.63725E+17,STAR,0.000186042,323,51615,217
1.23765E+18,182.6011467,-1.003992512,19.31073,17.73028,17.15447,16.92641,16.80567,756,301,1,446,3.63723E+17,STAR,0.000128181,323,51615,210
